,Open,High,Low,Close,Volume
2015-08-03 14:08:02,1184570,1184600,1184570,1184600,1620
2015-08-03 14:08:03,1184700,1184850,1184510,1184700,7760
2015-08-03 14:08:04,1184725,1184800,1184500,1184600,20893
2015-08-03 14:08:05,1184750,1184750,1184600,1184600,400
2015-08-03 14:08:06,1184600,1184690,1184420,1184637,2994
2015-08-03 14:08:07,1184600,1184600,1184600,1184600,80
2015-08-03 14:08:08,1184800,1184800,1184800,1184800,500
2015-08-03 14:08:09,1184800,1184800,1184800,1184800,4
2015-08-03 14:08:10,1184800,1184800,1184800,1184800,381
2015-08-03 14:08:11,1184750,1184750,1184600,1184600,1300
2015-08-03 14:08:12,1184699,1184700,1184500,1184501,6263
2015-08-03 14:08:13,1184699,1184699,1184699,1184699,10
2015-08-03 14:08:14,1184600,1184650,1184600,1184650,3553
2015-08-03 14:08:15,1184673,1184799,1184600,1184725,3340
2015-08-03 14:08:16,1184601,1184750,1184601,1184700,233
2015-08-03 14:08:17,1184600,1184700,1184600,1184700,396
2015-08-03 14:08:18,1184710,1184710,1184700,1184700,300
2015-08-03 14:08:19,1184800,1184800,1184725,1184800,1876
2015-08-03 14:08:20,1184762,1184790,1184700,1184700,1229
2015-08-03 14:08:21,1184700,1184700,1184700,1184700,75
2015-08-03 14:08:24,1184800,1184900,1184710,1184900,1404
2015-08-03 14:08:25,1184900,1184900,1184900,1184900,100
2015-08-03 14:08:26,1184811,1184811,1184700,1184775,1982
2015-08-03 14:08:27,1184700,1184750,1184700,1184750,1450
2015-08-03 14:08:28,1184700,1184700,1184700,1184700,150
2015-08-03 14:08:29,1184750,1184750,1184700,1184738,1180
2015-08-03 14:08:30,1184750,1184790,1184750,1184790,295
2015-08-03 14:08:31,1184800,1184800,1184800,1184800,100
2015-08-03 14:08:32,1184800,1184800,1184700,1184799,2565
2015-08-03 14:08:34,1184779,1184779,1184700,1184700,200
2015-08-03 14:08:35,1184750,1184799,1184750,1184799,770
2015-08-03 14:08:36,1184799,1184800,1184799,1184800,89
2015-08-03 14:08:37,1184800,1184800,1184800,1184800,1
2015-08-03 14:08:38,1184700,1184800,1184700,1184800,595
2015-08-03 14:08:39,1184799,1184800,1184799,1184800,220
2015-08-03 14:08:40,1184800,1184800,1184735,1184771,2550
2015-08-03 14:08:41,1184800,1184800,1184700,1184700,1588
2015-08-03 14:08:42,1184710,1184710,1184710,1184710,75
2015-08-03 14:08:43,1184750,1184750,1184700,1184700,3218
2015-08-03 14:08:44,1184700,1184747,1184700,1184700,1652
2015-08-03 14:08:45,1184700,1184800,1184600,1184600,580
2015-08-03 14:08:46,1184600,1184699,1184500,1184680,391
2015-08-03 14:08:47,1184700,1184700,1184525,1184680,521
2015-08-03 14:08:48,1184700,1184700,1184600,1184700,3757
2015-08-03 14:08:49,1184660,1184800,1184659,1184800,845
2015-08-03 14:08:50,1184600,1184800,1184600,1184800,539
2015-08-03 14:08:51,1184700,1184800,1184700,1184738,920
2015-08-03 14:08:52,1184700,1184750,1184700,1184750,305
2015-08-03 14:08:53,1184700,1184700,1184700,1184700,100
2015-08-03 14:08:54,1184738,1184800,1184700,1184800,2227
2015-08-03 14:08:55,1184750,1184750,1184709,1184709,2100
2015-08-03 14:08:56,1184700,1184773,1184700,1184773,180
2015-08-03 14:08:57,1184799,1184900,1184701,1184701,4072
2015-08-03 14:08:58,1184800,1184845,1184800,1184800,1161
2015-08-03 14:08:59,1184899,1184899,1184800,1184800,160
2015-08-03 14:09:00,1184800,1184800,1184800,1184800,500
2015-08-03 14:09:01,1184800,1184889,1184800,1184889,535
2015-08-03 14:09:02,1184800,1184899,1184700,1184750,2710
2015-08-03 14:09:03,1184800,1184890,1184600,1184600,3300
2015-08-03 14:09:04,1184800,1184800,1184627,1184700,748
2015-08-03 14:09:05,1184700,1184710,1184700,1184710,500
2015-08-03 14:09:06,1184800,1184800,1184800,1184800,8
2015-08-03 14:09:07,1184800,1184800,1184710,1184799,51
2015-08-03 14:09:08,1184800,1184800,1184800,1184800,380
2015-08-03 14:09:09,1184800,1184800,1184701,1184701,141
2015-08-03 14:09:10,1184762,1184800,1184706,1184706,1707
2015-08-03 14:09:11,1184700,1184700,1184700,1184700,100
2015-08-03 14:09:12,1184799,1184799,1184799,1184799,58
2015-08-03 14:09:13,1184738,1184738,1184738,1184738,50
2015-08-03 14:09:14,1184710,1184799,1184700,1184799,185
2015-08-03 14:09:15,1184700,1184700,1184700,1184700,101
2015-08-03 14:09:16,1184701,1184750,1184500,1184600,12675
2015-08-03 14:09:17,1184650,1184650,1184600,1184600,516
2015-08-03 14:09:18,1184500,1184550,1184460,1184500,1786
2015-08-03 14:09:19,1184500,1184600,1184500,1184600,2051
2015-08-03 14:09:20,1184599,1184600,1184500,1184600,4532
2015-08-03 14:09:21,1184501,1184800,1184501,1184700,1351
2015-08-03 14:09:22,1184800,1184800,1184738,1184738,641
2015-08-03 14:09:23,1184700,1184728,1184700,1184701,6
2015-08-03 14:09:24,1184700,1184800,1184700,1184800,39
2015-08-03 14:09:25,1184800,1184800,1184800,1184800,1
2015-08-03 14:09:26,1184701,1184799,1184701,1184799,476
2015-08-03 14:09:27,1184773,1184800,1184750,1184750,988
2015-08-03 14:09:28,1184800,1184800,1184710,1184799,1605
2015-08-03 14:09:29,1184900,1184900,1184810,1184810,460
2015-08-03 14:09:31,1184900,1184900,1184900,1184900,3200
2015-08-03 14:09:33,1184900,1184900,1184890,1184890,468
2015-08-03 14:09:34,1184900,1184900,1184900,1184900,1052
2015-08-03 14:09:35,1185000,1185000,1185000,1185000,1303
2015-08-03 14:09:36,1184999,1185000,1184970,1185000,927
2015-08-03 14:09:37,1184900,1184900,1184900,1184900,350
2015-08-03 14:09:38,1184962,1184962,1184925,1184951,475
2015-08-03 14:09:39,1184999,1185000,1184999,1185000,2988
2015-08-03 14:09:40,1184900,1184900,1184900,1184900,249
2015-08-03 14:09:41,1184937,1185000,1184900,1184990,4003
2015-08-03 14:09:42,1184901,1185000,1184901,1185000,391
2015-08-03 14:09:43,1184975,1184975,1184975,1184975,25
2015-08-03 14:09:44,1184914,1185000,1184900,1184989,3126
2015-08-03 14:09:45,1185000,1185000,1184900,1185000,679
2015-08-03 14:09:46,1184901,1185000,1184900,1185000,24397
2015-08-03 14:09:47,1185000,1185300,1185000,1185300,14303
2015-08-03 14:09:48,1185300,1185500,1185200,1185500,4822
2015-08-03 14:09:49,1185400,1185482,1185100,1185200,6136
2015-08-03 14:09:50,1185150,1185150,1185100,1185100,2630
2015-08-03 14:09:51,1185100,1185100,1185012,1185012,808
2015-08-03 14:09:52,1185000,1185100,1185000,1185099,345
2015-08-03 14:09:53,1185001,1185099,1184800,1184800,5123
2015-08-03 14:09:54,1184800,1184999,1184800,1184999,168
2015-08-03 14:09:55,1184900,1185000,1184900,1185000,3090
2015-08-03 14:09:56,1184999,1185099,1184955,1184955,1422
2015-08-03 14:09:57,1185000,1185000,1185000,1185000,200
2015-08-03 14:09:58,1185099,1185100,1185000,1185100,1572
2015-08-03 14:09:59,1185000,1185100,1184900,1185090,10798
2015-08-03 14:10:00,1184850,1184850,1184800,1184800,420
2015-08-03 14:10:01,1184899,1184900,1184890,1184890,232
2015-08-03 14:10:02,1184900,1184900,1184900,1184900,300
2015-08-03 14:10:03,1184879,1184879,1184879,1184879,700
2015-08-03 14:10:04,1184900,1184900,1184800,1184890,5309
2015-08-03 14:10:05,1184900,1184900,1184900,1184900,2032
2015-08-03 14:10:06,1184900,1185000,1184800,1184900,5168
2015-08-03 14:10:07,1184900,1184900,1184900,1184900,434
2015-08-03 14:10:08,1184800,1184925,1184800,1184900,98
2015-08-03 14:10:09,1184900,1185000,1184900,1185000,110
2015-08-03 14:10:10,1184938,1184938,1184938,1184938,110
2015-08-03 14:10:11,1184900,1184900,1184900,1184900,400
2015-08-03 14:10:12,1184800,1184850,1184800,1184850,1831
2015-08-03 14:10:13,1184862,1184930,1184738,1184738,2672
2015-08-03 14:10:14,1184700,1184800,1184700,1184800,2259
2015-08-03 14:10:15,1184699,1184700,1184699,1184700,133
2015-08-03 14:10:16,1184699,1184800,1184600,1184700,6435
2015-08-03 14:10:18,1184763,1184763,1184738,1184738,420
2015-08-03 14:10:19,1184710,1184750,1184710,1184710,169
2015-08-03 14:10:20,1184800,1184900,1184790,1184900,2167
2015-08-03 14:10:21,1184800,1184847,1184800,1184847,1500
2015-08-03 14:10:22,1184800,1184900,1184800,1184900,752
2015-08-03 14:10:23,1184890,1184890,1184890,1184890,400
2015-08-03 14:10:24,1184900,1184905,1184900,1184900,1045
2015-08-03 14:10:25,1184900,1184900,1184800,1184850,2665
2015-08-03 14:10:26,1184800,1184890,1184700,1184890,3130
2015-08-03 14:10:27,1184801,1184900,1184800,1184900,3725
2015-08-03 14:10:28,1184800,1184800,1184500,1184551,3762
2015-08-03 14:10:29,1184800,1184800,1184500,1184550,3872
2015-08-03 14:10:30,1184500,1184600,1184500,1184502,4314
2015-08-03 14:10:31,1184500,1184550,1184400,1184400,3156
2015-08-03 14:10:32,1184500,1184500,1184500,1184500,300
2015-08-03 14:10:33,1184401,1184450,1184401,1184450,298
2015-08-03 14:10:34,1184445,1184500,1184400,1184450,4247
2015-08-03 14:10:35,1184450,1184500,1184400,1184400,1677
2015-08-03 14:10:36,1184425,1184500,1184400,1184410,1583
2015-08-03 14:10:37,1184500,1184613,1184400,1184600,1846
2015-08-03 14:10:39,1184700,1184700,1184675,1184675,388
2015-08-03 14:10:40,1184700,1184700,1184700,1184700,30
2015-08-03 14:10:41,1184700,1184700,1184600,1184690,1824
2015-08-03 14:10:42,1184600,1184600,1184400,1184420,3103
2015-08-03 14:10:43,1184500,1184500,1184300,1184350,4958
2015-08-03 14:10:44,1184301,1184350,1184301,1184350,107
2015-08-03 14:10:45,1184350,1184500,1184350,1184500,1015
2015-08-03 14:10:46,1184400,1184563,1184300,1184500,3758
2015-08-03 14:10:47,1184600,1184650,1184600,1184650,500
2015-08-03 14:10:48,1184700,1184700,1184600,1184699,283
2015-08-03 14:10:49,1184700,1184700,1184662,1184662,150
2015-08-03 14:10:50,1184600,1184700,1184600,1184700,1100
2015-08-03 14:10:51,1184600,1184700,1184600,1184700,648
2015-08-03 14:10:52,1184600,1184600,1184600,1184600,1
2015-08-03 14:10:53,1184790,1184790,1184700,1184700,300
2015-08-03 14:10:54,1184800,1184800,1184800,1184800,1900
2015-08-03 14:10:55,1184800,1184800,1184800,1184800,100
2015-08-03 14:10:57,1184875,1184900,1184875,1184900,4015
2015-08-03 14:10:58,1185000,1185000,1185000,1185000,42
2015-08-03 14:10:59,1185000,1185000,1185000,1185000,35
2015-08-03 14:11:01,1184998,1184998,1184800,1184839,4669
2015-08-03 14:11:02,1184938,1184990,1184900,1184990,195
2015-08-03 14:11:03,1184975,1184990,1184900,1184900,1318
2015-08-03 14:11:04,1185000,1185000,1185000,1185000,500
2015-08-03 14:11:06,1184955,1185000,1184900,1185000,2546
2015-08-03 14:11:07,1184900,1185000,1184900,1184999,1480
2015-08-03 14:11:08,1185000,1185000,1184900,1185000,1260
2015-08-03 14:11:09,1184916,1185000,1184901,1185000,5918
2015-08-03 14:11:10,1185001,1185200,1185001,1185100,3886
2015-08-03 14:11:11,1185200,1185200,1185150,1185190,1313
2015-08-03 14:11:12,1185100,1185100,1185100,1185100,100
2015-08-03 14:11:13,1185000,1185100,1185000,1185062,2287
2015-08-03 14:11:14,1185099,1185099,1185038,1185038,21
2015-08-03 14:11:15,1185000,1185100,1185000,1185097,3750
2015-08-03 14:11:16,1185099,1185099,1185099,1185099,5
2015-08-03 14:11:17,1185000,1185000,1185000,1185000,1600
2015-08-03 14:11:18,1185037,1185037,1185037,1185037,45
2015-08-03 14:11:19,1185000,1185000,1185000,1185000,300
2015-08-03 14:11:20,1185000,1185000,1185000,1185000,2570
2015-08-03 14:11:21,1185000,1185000,1184999,1184999,580
2015-08-03 14:11:22,1184900,1185100,1184900,1185100,395
2015-08-03 14:11:23,1184900,1184900,1184850,1184850,5732
2015-08-03 14:11:24,1184800,1184900,1184600,1184798,4253
2015-08-03 14:11:25,1184700,1184800,1184500,1184800,2360
2015-08-03 14:11:26,1184699,1184700,1184699,1184700,54
2015-08-03 14:11:27,1184699,1184749,1184699,1184701,490
2015-08-03 14:11:28,1184751,1184751,1184700,1184700,655
2015-08-03 14:11:29,1184700,1184700,1184700,1184700,1000
2015-08-03 14:11:30,1184673,1184673,1184650,1184668,625
2015-08-03 14:11:31,1184699,1184699,1184500,1184575,1049
2015-08-03 14:11:32,1184500,1184500,1184400,1184425,4510
2015-08-03 14:11:33,1184453,1184500,1184400,1184500,7332
2015-08-03 14:11:34,1184500,1184500,1184500,1184500,42
2015-08-03 14:11:35,1184500,1184500,1184499,1184499,340
2015-08-03 14:11:36,1184499,1184500,1184470,1184490,412
2015-08-03 14:11:37,1184490,1184500,1184401,1184500,1508
2015-08-03 14:11:38,1184500,1184699,1184441,1184699,1641
2015-08-03 14:11:39,1184400,1184662,1184400,1184601,3219
2015-08-03 14:11:40,1184700,1184700,1184601,1184690,612
2015-08-03 14:11:41,1184600,1184690,1184600,1184650,1290
2015-08-03 14:11:42,1184700,1184700,1184500,1184550,5002
2015-08-03 14:11:43,1184500,1184500,1184300,1184499,2195
2015-08-03 14:11:44,1184400,1184500,1184400,1184500,1166
2015-08-03 14:11:45,1184600,1184600,1184500,1184528,1020
2015-08-03 14:11:46,1184533,1184575,1184500,1184575,3268
2015-08-03 14:11:47,1184500,1184639,1184500,1184550,1656
2015-08-03 14:11:48,1184599,1184650,1184599,1184600,220
2015-08-03 14:11:49,1184699,1184700,1184600,1184700,416
2015-08-03 14:11:50,1184715,1184800,1184500,1184799,4060
2015-08-03 14:11:51,1184700,1184799,1184560,1184799,320
2015-08-03 14:11:52,1184799,1184799,1184600,1184699,328
2015-08-03 14:11:53,1184639,1184639,1184600,1184604,2801
2015-08-03 14:11:54,1184700,1184700,1184625,1184625,187
2015-08-03 14:11:55,1184700,1184700,1184600,1184600,729
2015-08-03 14:11:56,1184634,1184700,1184625,1184625,221
2015-08-03 14:11:57,1184700,1184700,1184700,1184700,25
2015-08-03 14:11:58,1184700,1184800,1184700,1184700,569
2015-08-03 14:11:59,1184700,1184700,1184700,1184700,125
2015-08-03 14:12:00,1184770,1184800,1184727,1184800,395
2015-08-03 14:12:01,1184760,1184800,1184760,1184767,328
2015-08-03 14:12:02,1184800,1184901,1184800,1184901,2059
2015-08-03 14:12:03,1184900,1185000,1184700,1184901,3629
2015-08-03 14:12:05,1184901,1184913,1184889,1184900,1987
2015-08-03 14:12:06,1184862,1185000,1184862,1185000,666
2015-08-03 14:12:07,1184910,1184910,1184900,1184900,41
2015-08-03 14:12:08,1185000,1185000,1185000,1185000,2520
2015-08-03 14:12:09,1185038,1185038,1185038,1185038,200
2015-08-03 14:12:10,1185099,1185200,1185099,1185200,3677
2015-08-03 14:12:11,1185200,1185200,1185101,1185150,1256
2015-08-03 14:12:12,1185199,1185260,1185199,1185239,1252
2015-08-03 14:12:13,1185299,1185300,1185250,1185250,927
2015-08-03 14:12:14,1185275,1185300,1185200,1185200,2014
2015-08-03 14:12:15,1185152,1185250,1185100,1185250,853
2015-08-03 14:12:16,1185101,1185101,1185101,1185101,10
2015-08-03 14:12:17,1185161,1185200,1185147,1185150,1590
2015-08-03 14:12:18,1185130,1185153,1185100,1185150,550
2015-08-03 14:12:19,1185200,1185200,1185115,1185115,1040
2015-08-03 14:12:20,1185100,1185199,1185100,1185199,2020
2015-08-03 14:12:21,1185199,1185199,1185150,1185150,700
2015-08-03 14:12:22,1185125,1185150,1185101,1185101,605
2015-08-03 14:12:23,1185200,1185200,1185200,1185200,195
2015-08-03 14:12:24,1185180,1185200,1185138,1185200,4100
2015-08-03 14:12:25,1185101,1185126,1185101,1185101,1026
2015-08-03 14:12:26,1185190,1185200,1185110,1185110,722
2015-08-03 14:12:27,1185170,1185199,1185100,1185110,760
2015-08-03 14:12:28,1185199,1185200,1185100,1185100,1837
2015-08-03 14:12:29,1185125,1185250,1185100,1185250,2789
2015-08-03 14:12:30,1185300,1185500,1185300,1185400,7441
2015-08-03 14:12:31,1185400,1185700,1185400,1185499,10957
2015-08-03 14:12:32,1185660,1185700,1185499,1185500,8234
2015-08-03 14:12:33,1185499,1185700,1185400,1185580,5416
2015-08-03 14:12:34,1185400,1185432,1185245,1185245,2270
2015-08-03 14:12:35,1185500,1185500,1185125,1185125,224
2015-08-03 14:12:36,1185200,1185200,1185000,1185000,5219
2015-08-03 14:12:37,1185073,1185073,1184900,1185000,1946
2015-08-03 14:12:38,1185000,1185000,1184963,1184963,160
2015-08-03 14:12:39,1184900,1184900,1184750,1184750,3230
2015-08-03 14:12:40,1184898,1184900,1184800,1184900,373
2015-08-03 14:12:41,1184900,1184900,1184900,1184900,400
2015-08-03 14:12:42,1184900,1184900,1184900,1184900,172
2015-08-03 14:12:43,1184947,1184999,1184935,1184935,863
2015-08-03 14:12:44,1184900,1184999,1184838,1184838,1919
2015-08-03 14:12:45,1184850,1184850,1184850,1184850,28
2015-08-03 14:12:46,1184900,1184900,1184700,1184780,2458
2015-08-03 14:12:47,1184738,1184799,1184700,1184799,2379
2015-08-03 14:12:48,1184738,1184750,1184500,1184600,8551
2015-08-03 14:12:49,1184600,1184700,1184600,1184700,3895
2015-08-03 14:12:50,1184700,1184700,1184700,1184700,100
2015-08-03 14:12:52,1184600,1184800,1184600,1184800,928
2015-08-03 14:12:53,1184750,1184750,1184750,1184750,10
2015-08-03 14:12:54,1184700,1184700,1184600,1184650,4070
2015-08-03 14:12:55,1184600,1184675,1184500,1184675,3295
2015-08-03 14:12:56,1184699,1184699,1184650,1184650,5253
2015-08-03 14:12:57,1184700,1184700,1184600,1184600,5222
2015-08-03 14:12:58,1184600,1184638,1184600,1184638,400
2015-08-03 14:12:59,1184600,1184680,1184600,1184680,1570
2015-08-03 14:13:00,1184680,1184900,1184650,1184900,1963
2015-08-03 14:13:01,1184825,1184900,1184825,1184899,101
2015-08-03 14:13:02,1184800,1184800,1184800,1184800,805
2015-08-03 14:13:04,1184800,1184899,1184800,1184899,51
2015-08-03 14:13:05,1184900,1184900,1184800,1184870,583
2015-08-03 14:13:06,1184700,1184900,1184700,1184900,181
2015-08-03 14:13:07,1184900,1184900,1184700,1184800,1648
2015-08-03 14:13:08,1184800,1184800,1184790,1184790,764
2015-08-03 14:13:09,1184800,1185200,1184800,1185200,3690
2015-08-03 14:13:10,1185200,1185200,1185100,1185200,1155
2015-08-03 14:13:11,1185200,1185200,1185100,1185100,1610
2015-08-03 14:13:12,1184932,1184932,1184900,1184900,276
2015-08-03 14:13:13,1184901,1185000,1184901,1185000,601
2015-08-03 14:13:14,1185000,1185025,1185000,1185000,1043
2015-08-03 14:13:15,1185050,1185050,1185050,1185050,100
2015-08-03 14:13:16,1185000,1185100,1185000,1185100,425
2015-08-03 14:13:17,1185037,1185099,1185037,1185099,320
2015-08-03 14:13:18,1185011,1185011,1185011,1185011,10
2015-08-03 14:13:19,1185100,1185100,1185063,1185099,262
2015-08-03 14:13:20,1185100,1185200,1185100,1185101,913
2015-08-03 14:13:21,1185199,1185200,1185100,1185199,845
2015-08-03 14:13:22,1185140,1185140,1185140,1185140,500
2015-08-03 14:13:23,1185100,1185199,1185070,1185070,1302
2015-08-03 14:13:24,1185000,1185057,1185000,1185057,400
2015-08-03 14:13:25,1185010,1185037,1185000,1185037,252
2015-08-03 14:13:26,1185100,1185100,1185001,1185001,60
2015-08-03 14:13:27,1185099,1185099,1185099,1185099,76
2015-08-03 14:13:28,1185099,1185180,1185099,1185180,920
2015-08-03 14:13:29,1185100,1185200,1185100,1185149,430
2015-08-03 14:13:30,1185180,1185180,1185180,1185180,25
2015-08-03 14:13:31,1185100,1185187,1185100,1185140,600
2015-08-03 14:13:32,1185199,1185200,1185100,1185100,204
2015-08-03 14:13:33,1185199,1185199,1185000,1185050,6424
2015-08-03 14:13:34,1185100,1185100,1185000,1185000,800
2015-08-03 14:13:35,1185090,1185090,1185090,1185090,125
2015-08-03 14:13:36,1185099,1185099,1185080,1185080,105
2015-08-03 14:13:37,1185100,1185100,1184900,1185100,3458
2015-08-03 14:13:38,1184900,1184900,1184850,1184850,1543
2015-08-03 14:13:39,1184872,1184872,1184872,1184872,10
2015-08-03 14:13:40,1184851,1185000,1184840,1185000,1080
2015-08-03 14:13:42,1184901,1184999,1184901,1184990,164
2015-08-03 14:13:43,1184900,1184910,1184900,1184910,27
2015-08-03 14:13:44,1184990,1184990,1184990,1184990,100
2015-08-03 14:13:45,1185000,1185000,1185000,1185000,256
2015-08-03 14:13:46,1184900,1184900,1184900,1184900,300
2015-08-03 14:13:47,1184900,1184900,1184900,1184900,400
2015-08-03 14:13:48,1184987,1184999,1184987,1184999,351
2015-08-03 14:13:49,1184981,1184981,1184981,1184981,16
2015-08-03 14:13:50,1184900,1184999,1184900,1184999,100
2015-08-03 14:13:51,1184950,1185100,1184950,1185050,3753
2015-08-03 14:13:52,1185099,1185099,1184900,1184900,1843
2015-08-03 14:13:53,1184899,1184900,1184800,1184800,3468
2015-08-03 14:13:54,1184847,1184900,1184800,1184900,1051
2015-08-03 14:13:55,1185000,1185000,1184901,1184901,858
2015-08-03 14:13:56,1185080,1185080,1184901,1184901,42
2015-08-03 14:13:57,1184940,1185010,1184940,1185010,920
2015-08-03 14:13:58,1185005,1185100,1185005,1185100,1915
2015-08-03 14:13:59,1185099,1185099,1184861,1184923,1991
2015-08-03 14:14:00,1184970,1184970,1184700,1184800,3358
2015-08-03 14:14:01,1184827,1184827,1184700,1184799,1241
2015-08-03 14:14:02,1184700,1184770,1184700,1184770,3107
2015-08-03 14:14:03,1184789,1184789,1184700,1184750,1578
2015-08-03 14:14:04,1184738,1184738,1184738,1184738,150
2015-08-03 14:14:05,1184799,1184850,1184790,1184850,410
2015-08-03 14:14:06,1184900,1184900,1184810,1184860,1510
2015-08-03 14:14:07,1184900,1185000,1184800,1185000,2966
2015-08-03 14:14:08,1185100,1185200,1185100,1185200,1350
2015-08-03 14:14:09,1185200,1185200,1185101,1185138,738
2015-08-03 14:14:10,1185000,1185151,1185000,1185151,200
2015-08-03 14:14:11,1185198,1185199,1185198,1185199,20
2015-08-03 14:14:14,1185138,1185138,1185138,1185138,5
2015-08-03 14:14:15,1185172,1185172,1185138,1185138,266
2015-08-03 14:14:16,1185100,1185199,1185100,1185199,202
2015-08-03 14:14:17,1185150,1185400,1185150,1185300,2390
2015-08-03 14:14:18,1185321,1185400,1185321,1185400,2000
2015-08-03 14:14:19,1185300,1185400,1185300,1185400,6050
2015-08-03 14:14:20,1185300,1185400,1185200,1185300,10151
2015-08-03 14:14:21,1185400,1185400,1185300,1185340,2382
2015-08-03 14:14:22,1185380,1185380,1185380,1185380,92
2015-08-03 14:14:23,1185351,1185351,1185351,1185351,100
2015-08-03 14:14:25,1185362,1185400,1185333,1185380,722
2015-08-03 14:14:26,1185300,1185470,1185300,1185470,621
2015-08-03 14:14:27,1185500,1185600,1185500,1185600,1097
2015-08-03 14:14:28,1185700,1185700,1185700,1185700,1100
2015-08-03 14:14:29,1185800,1185800,1185600,1185800,6609
2015-08-03 14:14:30,1185600,1185610,1185600,1185610,583
2015-08-03 14:14:31,1185675,1185675,1185517,1185599,580
2015-08-03 14:14:32,1185575,1185575,1185452,1185500,1860
2015-08-03 14:14:33,1185600,1185600,1185500,1185500,1116
2015-08-03 14:14:34,1185600,1185600,1185600,1185600,20
2015-08-03 14:14:35,1185500,1185500,1185500,1185500,100
2015-08-03 14:14:36,1185600,1185600,1185599,1185599,114
2015-08-03 14:14:37,1185500,1185500,1185500,1185500,175
2015-08-03 14:14:38,1185599,1185599,1185300,1185300,2456
2015-08-03 14:14:39,1185300,1185510,1185300,1185300,870
2015-08-03 14:14:41,1185300,1185300,1185300,1185300,200
2015-08-03 14:14:42,1185370,1185370,1185370,1185370,200
2015-08-03 14:14:43,1185327,1185327,1185327,1185327,130
2015-08-03 14:14:44,1185399,1185500,1185350,1185500,2054
2015-08-03 14:14:45,1185400,1185499,1185400,1185499,150
2015-08-03 14:14:46,1185499,1185499,1185410,1185410,180
2015-08-03 14:14:47,1185499,1185499,1185499,1185499,1
2015-08-03 14:14:48,1185400,1185500,1185400,1185500,661
2015-08-03 14:14:49,1185500,1185500,1185500,1185500,100
2015-08-03 14:14:50,1185500,1185600,1185500,1185600,1790
2015-08-03 14:14:51,1185510,1185510,1185425,1185425,354
2015-08-03 14:14:52,1185475,1185475,1185401,1185401,88
2015-08-03 14:14:53,1185450,1185467,1185450,1185467,162
2015-08-03 14:14:54,1185438,1185600,1185410,1185500,2220
2015-08-03 14:14:55,1185500,1185600,1185401,1185527,287
2015-08-03 14:14:57,1185599,1185599,1185401,1185538,293
2015-08-03 14:14:58,1185500,1185600,1185500,1185525,2815
2015-08-03 14:14:59,1185575,1185575,1185575,1185575,2
2015-08-03 14:15:01,1185600,1185600,1185501,1185501,2766
2015-08-03 14:15:02,1185600,1185600,1185600,1185600,2300
2015-08-03 14:15:03,1185512,1185800,1185511,1185800,1975
2015-08-03 14:15:04,1185780,1185790,1185500,1185790,186
2015-08-03 14:15:05,1185717,1185799,1185717,1185799,236
2015-08-03 14:15:06,1185701,1185800,1185700,1185700,2410
2015-08-03 14:15:07,1185610,1185750,1185600,1185600,1311
2015-08-03 14:15:08,1185600,1185600,1185600,1185600,300
2015-08-03 14:15:09,1185600,1185600,1185501,1185590,830
2015-08-03 14:15:10,1185500,1185600,1185500,1185600,1460
2015-08-03 14:15:11,1185500,1185547,1185500,1185547,405
2015-08-03 14:15:12,1185599,1185600,1185300,1185600,7781
2015-08-03 14:15:13,1185499,1185499,1185400,1185400,331
2015-08-03 14:15:15,1185400,1185400,1185300,1185400,897
2015-08-03 14:15:16,1185400,1185400,1185400,1185400,104
2015-08-03 14:15:17,1185300,1185490,1185300,1185353,4631
2015-08-03 14:15:18,1185375,1185400,1185300,1185375,1819
2015-08-03 14:15:19,1185400,1185400,1185400,1185400,300
2015-08-03 14:15:20,1185360,1185390,1185360,1185390,108
2015-08-03 14:15:22,1185400,1185500,1185400,1185499,1881
2015-08-03 14:15:23,1185427,1185500,1185300,1185500,7500
2015-08-03 14:15:24,1185373,1185400,1185300,1185400,4029
2015-08-03 14:15:25,1185400,1185400,1185349,1185349,717
2015-08-03 14:15:26,1185400,1185410,1185400,1185410,472
2015-08-03 14:15:27,1185410,1185473,1185401,1185401,421
2015-08-03 14:15:28,1185500,1185500,1185433,1185500,12801
2015-08-03 14:15:29,1185537,1185537,1185537,1185537,500
2015-08-03 14:15:30,1185500,1185500,1185500,1185500,140
2015-08-03 14:15:31,1185540,1185540,1185540,1185540,100
2015-08-03 14:15:32,1185501,1185590,1185501,1185590,5543
2015-08-03 14:15:33,1185553,1185553,1185553,1185553,125
2015-08-03 14:15:34,1185600,1185600,1185538,1185600,522
2015-08-03 14:15:35,1185600,1185600,1185501,1185501,170
2015-08-03 14:15:36,1185600,1185700,1185600,1185650,7211
2015-08-03 14:15:37,1185600,1185600,1185500,1185500,600
2015-08-03 14:15:38,1185500,1185500,1185500,1185500,390
2015-08-03 14:15:39,1185438,1185570,1185438,1185570,452
2015-08-03 14:15:40,1185400,1185500,1185400,1185500,3535
2015-08-03 14:15:41,1185400,1185500,1185400,1185500,1800
2015-08-03 14:15:42,1185500,1185500,1185400,1185500,450
2015-08-03 14:15:43,1185499,1185499,1185300,1185361,2719
2015-08-03 14:15:44,1185350,1185400,1185300,1185400,471
2015-08-03 14:15:45,1185499,1185499,1185300,1185300,2277
2015-08-03 14:15:47,1185399,1185399,1185301,1185301,46
2015-08-03 14:15:48,1185320,1185420,1185320,1185420,134
